Xpos,Ypos,Zpos,DoneFlag
2.030867,1.1988906,0.8122416,false
1.9586935,1.1794201,0.8249913,false
1.8864254,1.1599426,0.8350069,false
1.8140621,1.1404583,0.8422875,false
1.7416036,1.1209671,0.8468326,false
1.6690496,1.101469,0.8486419,false
1.5963999,1.081964,0.8477152,false
1.5236541,1.0624522,0.8440523,false
1.450812,1.0429333,0.83765286,false
1.3778734,1.0234076,0.82851595,false
1.304838,1.0038749,0.81664056,false
1.2317055,0.98433536,0.8020254,false
1.1584758,0.9647888,0.78466886,false
1.0851485,0.9452354,0.76456904,false
1.0117233,0.925675,0.7417239,false
0.93820006,0.9061076,0.7161309,false
0.8645785,0.8865333,0.6877875,false
0.79085827,0.86695206,0.65669054,false
0.7170392,0.8473638,0.62283695,false
0.643121,0.8277686,0.5862231,false
0.56910336,0.8081665,0.5468452,false
0.49498606,0.78855735,0.5046992,false
0.4207688,0.7689412,0.4597806,false
0.34645134,0.7493181,0.41208485,false
0.27203336,0.72968805,0.36160696,false
0.19751465,0.71005094,0.30834165,false
0.1228949,0.69040686,0.25228342,false
0.048173826,0.67075574,0.19342643,false
-0.026648825,0.6510976,0.13176455,false
-0.10157334,0.6314325,0.067291304,false
-0.1766,0.6117603,0.0,true
1.0335356,1.3205967,-0.00011836986,false
0.9968982,1.3070045,0.0340319,false
0.9602364,1.2934088,0.06546419,false
0.9235501,1.2798096,0.09417553,false
0.88683945,1.2662072,0.12016321,false
0.8501043,1.2526015,0.1434248,false
0.8133446,1.2389923,0.16395812,false
0.77656037,1.2253798,0.1817613,false
0.7397515,1.211764,0.19683267,false
0.70291805,1.1981448,0.2091709,false
0.66606,1.1845222,0.21877488,false
0.6291772,1.1708962,0.22564383,false
0.5922697,1.1572669,0.22977717,false
0.5553375,1.1436342,0.23117463,false
0.51838046,1.1299981,0.22983615,false
0.4813986,1.1163586,0.22576146,false
0.4443919,1.1027158,0.21895,false
0.40736035,1.0890696,0.209401,false
0.37030384,1.07542,0.19711334,false
0.33322242,1.0617671,0.18208566,false
0.296116,1.0481107,0.16431634,false
0.25898454,1.034451,0.14380349,false
0.22182804,1.0207878,0.1205449,false
0.18464646,1.0071213,0.09453814,false
0.14743976,0.9934514,0.065780446,false
0.11020791,0.9797781,0.034268834,false
0.07295087,0.9661014,0.0,true
-0.026848696,2.0238948,-0.00082134677,false
-0.06398372,1.9306217,0.007503501,false
-0.1011438,1.8371902,0.013093005,false
-0.13832897,1.7435998,0.015946746,false
-0.17553927,1.6498499,0.016064577,false
-0.21277472,1.5559399,0.013446371,false
-0.25003538,1.4618694,0.008091735,false
-0.28732124,1.3676378,0.0,true
0.18915126,0.6610121,-0.00078516785,false
0.1766,0.6117603,0.0,true
2.2746882,3.024019,-0.035974167,false
2.2113855,2.9780562,0.012732822,false
2.1480098,2.932055,0.058742315,false
2.0845609,2.8860152,0.102049924,false
2.021039,2.839937,0.14265154,false
1.9574436,2.7938201,0.18054329,false
1.8937746,2.7476647,0.21572159,false
1.830032,2.7014704,0.2481831,false
1.7662153,2.6552374,0.27792475,false
1.7023247,2.6089656,0.30494374,false
1.6383599,2.5626547,0.32923752,false
1.5743206,2.5163052,0.35080382,false
1.5102067,2.4699163,0.36964068,false
1.4460181,2.4234884,0.3857463,false
1.3817545,2.3770213,0.3991193,false
1.3174158,2.330515,0.4097584,false
1.2530018,2.2839694,0.4176627,false
1.1885123,2.2373843,0.42283162,false
1.1239473,2.19076,0.42526475,false
1.0593064,2.144096,0.42496192,false
0.9945895,2.0973923,0.42192304,false
0.9297964,2.0506492,0.41614765,false
0.864927,2.0038662,0.407635,false
0.799981,1.9570435,0.39638418,false
0.73495835,1.910181,0.38239387,false
0.66985875,1.8632786,0.3656626,false
0.6046821,1.8163362,0.34618852,false
0.5394282,1.7693536,0.32396957,false
0.47409678,1.722331,0.2990034,false
0.40868777,1.6752683,0.27128738,false
0.34320095,1.6281651,0.24081859,false
0.27763614,1.5810218,0.20759387,false
0.21199311,1.533838,0.17160976,false
0.14627172,1.4866138,0.13286248,false
0.08047178,1.4393489,0.091348015,false
0.014593077,1.3920436,0.047062058,false
-0.051364563,1.3446975,0.0,true
-0.20026979,1.4865558,-0.025472289,false
-0.20397027,1.4703554,0.003068388,false
-0.20767099,1.4541501,0.028885249,false
-0.21137197,1.4379401,0.051975872,false
-0.21507318,1.4217254,0.07233811,false
-0.21877466,1.4055058,0.089970075,false
-0.22247638,1.3892815,0.10487016,false
-0.22617835,1.3730524,0.11703702,false
-0.22988057,1.3568184,0.12646958,false
-0.23358305,1.3405799,0.13316704,false
-0.23728576,1.3243364,0.13712889,false
-0.24098872,1.3080881,0.13835485,false
-0.24469194,1.2918351,0.13684486,false
-0.2483954,1.2755772,0.13259862,false
-0.2520991,1.2593145,0.12561558,false
-0.25580308,1.2430471,0.115894936,false
-0.25950727,1.2267749,0.10343555,false
-0.26321173,1.2104979,0.08823606,false
-0.26691645,1.194216,0.07029483,false
-0.2706214,1.1779293,0.049609914,false
-0.27432662,1.1616378,0.026179131,false
-0.27803206,1.1453415,0.0,true
4.186711,4.434013,-0.054923452,false
4.11582,4.3650084,0.021933706,false
4.044838,4.295917,0.09615491,false
3.9737642,4.2267385,0.16773318,false
3.9025984,4.1574736,0.23666173,false
3.8313406,4.088121,0.30293408,false
3.7599902,4.018681,0.36654395,false
3.6885474,3.9491532,0.42748526,false
3.6170118,3.8795376,0.48575228,false
3.545383,3.8098335,0.54133946,false
3.4736607,3.7400415,0.59424156,false
3.401845,3.6701605,0.6444534,false
3.3299353,3.6001909,0.69197035,false
3.2579317,3.5301323,0.73678786,false
3.185834,3.4599843,0.77890164,false
3.1136413,3.3897467,0.81830764,false
3.041354,3.3194194,0.85500216,false
2.9689715,3.2490022,0.88898176,false
2.896494,3.1784947,0.92024314,false
2.8239205,3.1078968,0.94878346,false
2.7512515,3.0372083,0.9745999,false
2.678486,2.9664288,0.99769014,false
2.6056247,2.895558,1.018052,false
2.5326667,2.8245962,1.0356835,false
2.4596117,2.7535427,1.0505832,false
2.3864596,2.6823971,1.0627496,false
2.3132102,2.6111596,1.0721818,false
2.2398632,2.5398297,1.0788789,false
2.1664183,2.4684074,1.0828403,false
2.0928752,2.3968923,1.0840658,false
2.0192337,2.325284,1.0825554,false
1.9454937,2.2535825,1.0783088,false
1.8716546,2.1817875,1.0713254,false
1.7977164,2.1098986,1.0616043,false
1.7236786,2.0379157,1.0491445,false
1.6495413,1.9658386,1.0339446,false
1.5753038,1.893667,1.016003,false
1.5009661,1.8214005,0.9953177,false
1.4265277,1.7490392,0.97188646,false
1.3519887,1.6765825,0.94570696,false
1.2773485,1.6040304,0.9167763,false
1.202607,1.5313823,0.88509154,false
1.1277639,1.4586384,0.85064936,false
1.0528188,1.3857981,0.8134461,false
0.97777146,1.3128613,0.773478,false
0.9026217,1.2398279,0.73074085,false
0.8273692,1.1666973,0.68523014,false
0.7520136,1.0934694,0.63694125,false
0.6765548,1.0201439,0.58586913,false
0.6009923,0.9467206,0.53200847,false
0.52532595,0.8731992,0.47535363,false
0.4495554,0.7995795,0.41589874,false
0.37368038,0.7258612,0.3536376,false
0.29770064,0.652044,0.2885637,false
0.22161584,0.5781277,0.22067027,false
0.14542572,0.50411195,0.14995018,false
0.069129966,0.42999655,0.076395996,false
-0.007271704,0.3557812,0.0,true
4.711768,4.854204,-0.009184094,false
4.6197977,4.783725,0.05624084,false
4.5276737,4.7131557,0.119001344,false
4.435395,4.6424956,0.17909145,false
4.3429613,4.571745,0.23650545,false
4.250372,4.500903,0.29123792,false
4.157626,4.42997,0.3432836,false
4.0647244,4.358945,0.39263758,false
3.9716651,4.2878284,0.43929517,false
3.8784482,4.21662,0.48325187,false
3.7850733,4.1453195,0.5245036,false
3.6915395,4.073926,0.5630463,false
3.5978465,4.0024405,0.5988764,false
3.5039935,3.9308612,0.63199055,false
3.4099803,3.8591893,0.66238546,false
3.315806,3.7874236,0.6900584,false
3.2214704,3.7155645,0.71500677,false
3.1269727,3.6436112,0.7372281,false
3.0323124,3.5715637,0.7567205,false
2.9374888,3.4994218,0.773482,false
2.8425016,3.4271855,0.7875112,false
2.7473502,3.3548539,0.79880685,false
2.6520338,3.2824273,0.80736786,false
2.5565522,3.2099051,0.8131936,false
2.4609044,3.1372874,0.8162836,false
2.36509,3.0645738,0.8166377,false
2.2691085,2.9917638,0.8142557,false
2.1729593,2.9188576,0.8091374,false
2.0766418,2.8458545,0.8012821,false
1.9801552,2.7727544,0.7906888,false
1.8834991,2.6995573,0.7773564,false
1.7866731,2.6262627,0.76128334,false
1.6896762,2.5528703,0.742468,false
1.592508,2.4793797,0.7209083,false
1.4951679,2.405791,0.6966019,false
1.3976552,2.3321037,0.6695464,false
1.2999694,2.2583177,0.63973886,false
1.2021099,2.1844327,0.6071761,false
1.1040759,2.1104484,0.5718548,false
1.005867,2.0363643,0.53377134,false
0.9074824,1.9621805,0.49292168,false
0.8089215,1.8878965,0.44930157,false
0.71018374,1.8135121,0.40290648,false
0.61126846,1.7390271,0.3537316,false
0.51217496,1.6644411,0.30177182,false
0.41290265,1.589754,0.24702175,false
0.31345087,1.5149653,0.18947567,false
0.21381898,1.4400748,0.1291276,false
0.11400632,1.3650823,0.06597124,false
0.0140122175,1.2899874,0.0,true
0.4192129,1.3531936,-0.008429928,false
0.3891626,1.344344,0.009948644,false
0.35909587,1.3354928,0.025595747,false
0.32901272,1.3266404,0.038509965,false
0.29891315,1.3177865,0.048690155,false
0.26879713,1.308931,0.056135435,false
0.2386646,1.3000742,0.06084521,false
0.2085156,1.291216,0.062819146,false
0.17835008,1.2823564,0.06205716,false
0.14816803,1.2734953,0.058559038,false
0.11796944,1.2646328,0.052324302,false
0.08775427,1.2557689,0.043352194,false
0.057522528,1.2469037,0.03164169,false
0.027274182,1.2380369,0.01719148,false
-0.0029907862,1.2291687,0.0,true
0.546384,6.517766,-0.043093663,false
0.5351745,6.424752,0.028289327,false
0.52396274,6.3315816,0.09702213,false
0.5127487,6.2382526,0.16309825,false
0.50153244,6.144765,0.22651142,false
0.49031383,6.0511184,0.28725561,false
0.47909296,5.957312,0.3453251,false
0.4678698,5.8633456,0.40071437,false
0.45664433,5.7692184,0.4534181,false
0.4454166,5.6749296,0.5034313,false
0.43418658,5.580479,0.55074924,false
0.42295426,5.4858665,0.5953674,false
0.41171965,5.3910904,0.6372815,false
0.40048277,5.296151,0.67648757,false
0.38924357,5.2010474,0.71298194,false
0.3780021,5.105779,0.7467611,false
0.36675832,5.0103455,0.7778218,false
0.35551226,4.9147463,0.8061612,false
0.34426388,4.8189807,0.83177656,false
0.33301324,4.7230477,0.8546656,false
0.32176027,4.6269474,0.874826,false
0.310505,4.5306787,0.8922561,false
0.29924744,4.434242,0.9069541,false
0.2879876,4.337635,0.9189189,false
0.27672544,4.2408586,0.9281493,false
0.26546097,4.1439114,0.9346445,false
0.2541942,4.046793,0.9384041,false
0.24292514,3.9495032,0.9394278,false
0.23165375,3.8520408,0.93771553,false
0.22038007,3.7544055,0.93326694,false
0.20910409,3.6565967,0.9260816,false
0.19782579,3.5586135,0.9161585,false
0.18654518,3.4604557,0.90349656,false
0.17526227,3.362122,0.8880944,false
0.16397704,3.2636127,0.8699504,false
0.1526895,3.1649265,0.8490626,false
0.14139965,3.066063,0.8254287,false
0.13010748,2.9670215,0.7990463,false
0.118813,2.8678012,0.76991254,false
0.10751621,2.7684019,0.7380245,false
0.096217096,2.6688225,0.7033787,false
0.08491567,2.5690625,0.6659716,false
0.073611915,2.4691212,0.6257993,false
0.06230585,2.368998,0.58285767,false
0.050997462,2.2686925,0.53714216,false
0.03968675,2.1682036,0.4886481,false
0.02837372,2.0675309,0.43737042,false
0.017058365,1.9666734,0.38330376,false
0.005740686,1.8656307,0.32644254,false
-0.005579319,1.7644022,0.26678082,false
-0.01690165,1.662987,0.20431237,false
-0.028226307,1.5613846,0.1390307,false
-0.039553292,1.459594,0.070928946,false
-0.050882608,1.3576148,0.0,true
0.16427091,1.7400466,-0.0030531974,false
0.09584832,1.6690402,0.0030292158,false
0.027340584,1.597942,0.0063759214,false
-0.04125253,1.5267518,0.006986723,false
-0.10993124,1.4554694,0.0048615313,false
-0.17869574,1.3840946,0.0,true
4.787498,5.626466,-0.01675242,false
4.6948013,5.5401483,0.048822675,false
4.6019483,5.453695,0.111733675,false
4.508938,5.367105,0.17197461,false
4.4157705,5.280379,0.22953977,false
4.322445,5.1935163,0.28442368,false
4.2289605,5.106516,0.3366211,false
4.1353173,5.0193777,0.38612708,false
4.0415144,4.9321017,0.43293694,false
3.947551,4.8446865,0.47704616,false
3.853427,4.7571325,0.51845056,false
3.7591417,4.669439,0.55714625,false
3.6646945,4.5816054,0.5931295,false
3.570085,4.4936314,0.62639695,false
3.4753125,4.4055166,0.65694547,false
3.3803766,4.3172603,0.684772,false
3.2852762,4.2288623,0.70987415,false
3.1900115,4.140322,0.73224944,false
3.0945814,4.051639,0.75189584,false
2.9989855,3.9628131,0.7688115,false
2.903223,3.8738434,0.7829949,false
2.807294,3.7847295,0.7944448,false
2.711197,3.695471,0.8031602,false
2.6149318,3.6060677,0.80914026,false
2.5184982,3.5165188,0.8123846,false
2.421895,3.4268239,0.8128931,false
2.325122,3.3369825,0.81066555,false
2.2281785,3.2469943,0.8057016,false
2.1310637,3.1568584,0.79800075,false
2.0337775,3.0665748,0.78756195,false
1.9363186,2.9761426,0.77438414,false
1.8386868,2.8855617,0.75846577,false
1.7408816,2.7948315,0.7398052,false
1.642902,2.7039514,0.7184004,false
1.5447477,2.6129208,0.6942491,false
1.446418,2.5217395,0.6673488,false
1.3479122,2.4304068,0.63769656,false
1.2492297,2.338922,0.6052894,false
1.1503698,2.2472851,0.5701239,false
1.0513319,2.1554954,0.53219634,false
0.9521154,2.0635521,0.49150288,false
0.8527197,1.9714549,0.44803917,false
0.753144,1.8792033,0.4018008,false
0.65338784,1.7867968,0.3527829,false
0.5534504,1.6942348,0.30098042,false
0.45333105,1.6015168,0.24638793,false
0.35302916,1.5086423,0.18899977,false
0.25254408,1.4156108,0.12880996,false
0.15187508,1.3224217,0.06581223,false
0.05102153,1.2290745,0.0,true
2.0431347,3.885471,-0.040580016,false
1.9872837,3.8139026,0.008252993,false
1.931376,3.7422411,0.054388713,false
1.8754115,3.670486,0.097822756,false
1.81939,3.598637,0.13855098,false
1.7633115,3.5266945,0.17656954,false
1.7071759,3.4546576,0.21187478,false
1.6509829,3.3825264,0.2444634,false
1.5947324,3.3103006,0.27433228,false
1.5384245,3.2379797,0.30147862,false
1.482059,3.1655636,0.3258999,false
1.4256356,3.0930524,0.34759378,false
1.3691543,3.0204453,0.36655828,false
1.3126152,2.9477422,0.38279167,false
1.2560178,2.8749433,0.39629245,false
1.1993622,2.8020477,0.4070594,false
1.1426482,2.7290554,0.41509163,false
1.0858757,2.6559663,0.42038846,false
1.0290446,2.5827801,0.4229495,false
0.97215486,2.5094962,0.4227746,false
0.91520625,2.4361148,0.41986367,false
0.85819864,2.3626354,0.41421622,false
0.80113196,2.2890575,0.4058316,false
0.74400604,2.2153814,0.3947088,false
0.6868208,2.1416066,0.38084665,false
0.6295761,2.0677326,0.36424357,false
0.57227176,1.9937593,0.34489778,false
0.5149078,1.9196864,0.32280722,false
0.45748395,1.8455138,0.29796955,false
0.40000015,1.7712411,0.27038217,false
0.34245625,1.696868,0.24004218,false
0.28485218,1.6223942,0.2069464,false
0.22718774,1.5478195,0.1710914,false
0.16946284,1.4731436,0.1324734,false
0.11167737,1.3983663,0.091088414,false
0.053831175,1.3234873,0.046932146,false
-0.00407587,1.2485062,0.0,true
2.7822053,2.6070666,-0.001048537,false
2.7337914,2.582757,0.07356818,false
2.6853344,2.5584366,0.14554298,false
2.636835,2.5341055,0.21486908,false
2.5882928,2.5097637,0.28153995,false
2.539708,2.4854112,0.34554923,false
2.4910798,2.4610476,0.40689087,false
2.442409,2.4366736,0.46555907,false
2.3936949,2.4122887,0.5215482,false
2.3449378,2.387893,0.574853,false
2.2961376,2.3634863,0.62546843,false
2.247294,2.3390691,0.67338955,false
2.198407,2.3146408,0.7186119,false
2.1494765,2.290202,0.7611311,false
2.1005025,2.2657518,0.8009432,false
2.051485,2.2412913,0.83804435,false
2.0024238,2.2168195,0.87243104,false
1.9533187,2.192337,0.90410006,false
1.9041699,2.1678438,0.9330483,false
1.8549773,2.1433394,0.95927316,false
1.8057405,2.1188242,0.9827721,false
1.7564597,2.0942984,1.003543,false
1.7071348,2.0697613,1.0215838,false
1.6577656,2.0452132,1.036893,false
1.6083522,2.0206544,1.0494692,false
1.5588944,1.9960846,1.0593113,false
1.509392,1.9715039,1.0664183,false
1.4598452,1.946912,1.0707897,false
1.4102538,1.9223093,1.0724252,false
1.3606175,1.8976955,1.071325,false
1.3109366,1.8730708,1.0674884,false
1.2612108,1.848435,1.0609152,false
1.21144,1.8237883,1.0516045,false
1.1616242,1.7991304,1.0395553,false
1.1117632,1.7744615,1.0247662,false
1.0618571,1.7497816,1.0072355,false
1.0119058,1.7250906,0.9869616,false
0.961909,1.7003887,0.9639421,false
0.91186684,1.6756755,0.9381746,false
0.8617791,1.6509513,0.90965647,false
0.8116458,1.6262159,0.8783847,false
0.7614668,1.6014695,0.844356,false
0.711242,1.576712,0.8075668,false
0.6609714,1.5519433,0.76801336,false
0.61065483,1.5271634,0.72569144,false
0.56029224,1.5023725,0.68059677,false
0.5098835,1.4775703,0.6327246,false
0.45942864,1.452757,0.5820699,false
0.40892747,1.4279325,0.5286275,false
0.35837993,1.4030968,0.4723918,false
0.30778596,1.3782499,0.41335696,false
0.25714543,1.3533918,0.3515168,false
0.2064583,1.3285224,0.2868649,false
0.15572447,1.3036419,0.2193945,false
0.10494385,1.2787501,0.14909852,false
0.054116342,1.253847,0.07596957,false
0.0032418761,1.2289327,0.0,true
1.5082415,1.8389696,-0.0295693,false
1.4657842,1.7998061,0.012317289,false
1.4232942,1.7606148,0.05149582,false
1.3807713,1.7213955,0.08796257,false
1.3382155,1.6821482,0.12171408,false
1.2956268,1.642873,0.15274715,false
1.2530051,1.6035697,0.18105885,false
1.2103505,1.5642384,0.20664653,false
1.1676629,1.5248791,0.22950777,false
1.124942,1.4854915,0.24964048,false
1.082188,1.4460757,0.26704276,false
1.0394008,1.4066317,0.281713,false
0.9965803,1.3671595,0.29364997,false
0.95372653,1.3276589,0.30285254,false
0.9108393,1.2881299,0.30931994,false
0.8679187,1.2485726,0.3130517,false
0.82496464,1.2089869,0.31404757,false
0.781977,1.1693727,0.31230748,false
0.7389558,1.1297299,0.3078311,false
0.695901,1.0900586,0.30061787,false
0.6528124,1.0503587,0.29066694,false
0.6096902,1.0106301,0.27797717,false
0.5665341,0.9708729,0.2625472,false
0.5233442,0.93108696,0.24437527,false
0.4801204,0.89127225,0.22345953,false
0.43686262,0.8514287,0.1997977,false
0.39357084,0.81155634,0.17338732,false
0.35024503,0.7716551,0.1442256,false
0.30688506,0.7317249,0.11230946,false
0.26349095,0.6917657,0.077635616,false
0.22006261,0.65177757,0.040200427,false
0.1766,0.6117603,0.0,true
0.3551542,0.94330096,-0.0011013662,false
0.27251342,0.86060286,0.0032778822,false
0.18974839,0.7777803,0.0049212687,false
0.10685868,0.6948329,0.0038287228,false
0.02384392,0.6117603,0.0,true
0.559867,0.8306721,-0.0041091475,false
0.54250354,0.8207404,0.024773689,false
0.52513456,0.81080693,0.05093303,false
0.5077601,0.8008716,0.07436643,false
0.49038014,0.79093456,0.09507169,false
0.47299471,0.7809957,0.11304691,false
0.4556038,0.77105504,0.12829043,false
0.43820742,0.76111263,0.14080088,false
0.4208055,0.7511684,0.15057716,false
0.4033981,0.7412224,0.15761842,false
0.3859852,0.73127455,0.1619241,false
0.3685668,0.7213249,0.16349392,false
0.35114288,0.7113735,0.16232781,false
0.33371347,0.70142025,0.15842551,false
0.31627852,0.69146526,0.15178649,false
0.29883805,0.6815084,0.14240998,false
0.28139207,0.67154986,0.13029489,false
0.26394057,0.66158944,0.11543988,false
0.24648352,0.6516272,0.09784334,false
0.22902095,0.6416632,0.07750338,false
0.21155284,0.63169736,0.05441785,false
0.19407919,0.62172973,0.028584294,false
0.1766,0.6117603,0.0,true
2.5075614,4.342065,-0.052130204,false
2.4598253,4.2844973,0.01678302,false
2.4120476,4.2268696,0.08303999,false
2.3642282,4.169181,0.14663443,false
2.3163676,4.111432,0.20756032,false
2.2684653,4.0536227,0.26581186,false
2.2205212,3.9957526,0.32138354,false
2.1725354,3.9378214,0.37427005,false
2.1245077,3.8798292,0.42446637,false
2.076438,3.821776,0.47196773,false
2.0283263,3.7636614,0.5167696,false
1.9801726,3.7054853,0.5588677,false
1.9319767,3.6472478,0.5982581,false
1.8837386,3.5889487,0.6349369,false
1.8354583,3.5305877,0.6689008,false
1.7871355,3.4721646,0.7001465,false
1.7387702,3.4136796,0.728671,false
1.6903626,3.3551323,0.7544717,false
1.6419122,3.2965229,0.77754617,false
1.5934192,3.237851,0.7978922,false
1.5448835,3.1791162,0.815508,false
1.496305,3.120319,0.8303919,false
1.4476835,3.0614588,0.8425425,false
1.3990191,3.0025356,0.8519589,false
1.3503116,2.9435492,0.85864013,false
1.301561,2.8844995,0.8625857,false
1.2527672,2.8253865,0.86379546,false
1.2039301,2.76621,0.8622692,false
1.1550497,2.7069697,0.8580068,false
1.1061258,2.6476657,0.8510075,false
1.0571585,2.5882978,0.8412706,false
1.0081476,2.5288656,0.828795,false
0.9590929,2.4693694,0.81357926,false
0.90999454,2.4098086,0.79562175,false
0.86085236,2.3501835,0.7749206,false
0.8116663,2.2904935,0.7514735,false
0.7624363,2.2307389,0.7252781,false
0.7131621,2.1709194,0.6963315,false
0.6638439,2.1110346,0.66463083,false
0.61448145,2.0510848,0.63017267,false
0.5650747,1.9910697,0.59295344,false
0.51562357,1.9309889,0.55296934,false
0.466128,1.8708426,0.5102162,false
0.4165879,1.8106304,0.46468943,false
0.36700317,1.7503524,0.41638446,false
0.31737375,1.6900082,0.3652962,false
0.26769957,1.6295979,0.3114194,false
0.21798052,1.5691211,0.2547484,false
0.16821654,1.5085778,0.1952773,false
0.11840754,1.447968,0.13299993,false
0.06855344,1.3872913,0.06790976,false
0.018654166,1.3265476,0.0,true
6.4839406,8.186576,-0.08353255,false
6.4034557,8.095777,0.021003561,false
6.322853,8.0048275,0.12299251,false
6.242132,7.913728,0.22242494,false
6.161293,7.8224773,0.3192917,false
6.0803347,7.731075,0.4135839,false
5.9992566,7.6395206,0.50529283,false
5.9180593,7.5478134,0.59440994,false
5.8367424,7.4559536,0.6809269,false
5.7553043,7.36394,0.7648358,false
5.673746,7.2717714,0.84612864,false
5.592067,7.179449,0.9247979,false
5.510266,7.0869713,1.0008361,false
5.4283433,6.994338,1.0742362,false
5.3462987,6.901548,1.1449912,false
5.2641315,6.808602,1.2130945,false
5.1818414,6.715498,1.2785395,false
5.099428,6.6222363,1.3413203,false
5.016891,6.528816,1.4014306,false
4.93423,6.4352374,1.4588648,false
4.8514447,6.3414993,1.5136176,false
4.7685347,6.247601,1.5656836,false
4.6854997,6.1535425,1.6150581,false
4.602339,6.0593224,1.661736,false
4.5190525,5.964941,1.7057132,false
4.43564,5.870397,1.7469853,false
4.3521004,5.7756906,1.7855486,false
4.268434,5.680821,1.8213992,false
4.18464,5.5857873,1.8545339,false
4.1007185,5.490589,1.8849494,false
4.016669,5.395226,1.9126431,false
3.9324903,5.2996974,1.9376119,false
3.848183,5.204003,1.959854,false
3.7637463,5.108141,1.979367,false
3.67918,5.012112,1.9961492,false
3.5944831,4.9159155,2.010199,false
3.509656,4.81955,2.0215154,false
3.4246979,4.723016,2.030097,false
3.3396082,4.6263113,2.0359435,false
3.254387,4.529437,2.0390542,false
3.1690335,4.4323916,2.039429,false
3.0835474,4.335175,2.037068,false
2.9979281,4.2377863,2.0319703,false
2.9121757,4.1402245,2.0241356,false
2.8262892,4.0424895,2.013563,false
2.7402685,3.9445808,2.0002513,false
2.654113,3.8464973,1.984199,false
2.5678227,3.7482386,1.9654044,false
2.4813967,3.6498044,1.9438654,false
2.3948345,3.5511935,1.9195799,false
2.3081362,3.4524055,1.8925452,false
2.221301,3.3534398,1.8627585,false
2.1343286,3.2542956,1.8302166,false
2.0472186,3.1549726,1.7949163,false
1.9599702,3.05547,1.7568537,false
1.8725834,2.955787,1.7160249,false
1.7850575,2.855923,1.6724257,false
1.6973922,2.7558775,1.6260517,false
1.6095871,2.6556497,1.5768979,false
1.5216415,2.5552387,1.5249592,false
1.4335552,2.4546444,1.4702302,false
1.3453276,2.3538656,1.4127053,false
1.2569584,2.252902,1.3523785,false
1.168447,2.1517527,1.2892435,false
1.079793,2.050417,1.2232935,false
0.9909958,1.9488943,1.1545218,false
0.9020552,1.847184,1.0829213,false
0.8129706,1.7452852,1.0084842,false
0.7237415,1.6431972,0.93120295,false
0.6343674,1.5409194,0.85106915,false
0.5448479,1.4384513,0.7680745,false
0.45518258,1.3357918,0.6822102,false
0.36537087,1.2329403,0.59346706,false
0.27541232,1.1298963,0.50183564,false
0.18530644,1.0266588,0.4073062,false
0.095052764,0.9232272,0.30986854,false
0.0046507884,0.8196007,0.20951223,false
-0.085899964,0.7157787,0.10622645,false
-0.1766,0.6117603,0.0,true
3.6026227,5.143874,-0.012320626,false
3.524172,5.061581,0.046477653,false
3.4456093,4.979165,0.10259716,false
3.3669345,4.896625,0.15603258,false
3.2881467,4.813961,0.20677881,false
3.2092462,4.7311726,0.25483102,false
3.1302323,4.6482596,0.30018467,false
3.051105,4.5652213,0.3428354,false
2.9718635,4.4820576,0.38277915,false
2.8925078,4.398768,0.42001218,false
2.8130376,4.315352,0.4545309,false
2.7334523,4.2318096,0.48633203,false
2.6537519,4.1481404,0.5154126,false
2.573936,4.0643435,0.5417699,false
2.494004,3.9804187,0.56540143,false
2.4139557,3.8963656,0.58630496,false
2.3337908,3.812184,0.6044786,false
2.253509,3.7278736,0.6199206,false
2.1731098,3.6434338,0.63262963,false
2.0925932,3.558864,0.6426046,false
2.0119584,3.4741645,0.6498446,false
1.9312054,3.389334,0.654349,false
1.8503337,3.3043725,0.6561176,false
1.7693429,3.2192798,0.65515023,false
1.6882328,3.1340554,0.65144676,false
1.607003,3.0486987,0.6450066,false
1.525653,2.9632092,0.635829,false
1.4441826,2.8775868,0.6239129,false
1.3625915,2.791831,0.609257,false
1.2808791,2.7059414,0.5918597,false
1.1990454,2.6199174,0.5717191,false
1.1170896,2.5337586,0.54883313,false
1.0350118,2.447465,0.5231993,false
0.9528112,2.3610356,0.49481493,false
0.87048763,2.2744703,0.46367708,false
0.78804076,2.1877687,0.42978248,false
0.7054702,2.10093,0.39312756,false
0.6227755,2.0139542,0.35370857,false
0.5399564,1.9268408,0.31152135,false
0.45701244,1.8395891,0.26656154,false
0.37394327,1.7521989,0.21882446,false
0.2907485,1.6646696,0.16830517,false
0.20742778,1.577001,0.114998415,false
0.1239807,1.4891924,0.058898635,false
0.04040688,1.4012434,0.0,true
0.6638664,1.727138,-0.024777828,false
0.6427703,1.6791103,0.0063531953,false
0.6216661,1.6310406,0.034762952,false
0.6005538,1.5829289,0.060448773,false
0.57943344,1.5347751,0.083408244,false
0.55830497,1.4865793,0.10363924,false
0.5371684,1.4383411,0.12113987,false
0.51602364,1.3900607,0.13590856,false
0.49487084,1.3417379,0.14794396,false
0.47370988,1.2933726,0.15724501,false
0.4525408,1.244965,0.16381094,false
0.43136358,1.1965145,0.16764122,false
0.41017824,1.1480215,0.16873562,false
0.38898474,1.0994858,0.16709405,false
0.36778307,1.0509071,0.16271624,false
0.34657323,1.0022856,0.15560159,false
0.32535523,0.9536212,0.14574926,false
0.30412906,0.90491366,0.13315815,false
0.2828947,0.856163,0.117826864,false
